id	Minimum free energy	Protein abundance
340_13112111_1	-5.8	50.6029239751307
340_13112121_1	-6.2	64.5604449972088
340_13112122_2	-4.9	74.4002851982083
340_13121113_2	-7.4	76.7833073875958
340_13121121_1	-7.5	85.7173540984257
340_13121211_2	-7.3	17.7995719046088
340_13121212_1	-7.3	40.3586466610096
340_13121221_1	-7.2	59.8098256430958
340_13121223_2	-4.8	76.9437104221177
340_13122112_1	-6.6	66.8353941098863
340_13122121_3	-6.9	1
340_13122123_3	-5.4	96.5879790408221
340_13131111_1	-7.4	45.6818068704694
340_13131112_1	-6.8	26.3860195717014
340_13131113_2	-6.9	68.1694395592398
340_13131121_1	-6.9	82.1687599848499
340_13131122_2	-6.9	33.1757450528695
340_13131212_2	-6.7	79.806679513823
340_13131221_1	-7.3	64.7416792292731
340_13131223_1	-6.6	59.1514108182933
340_13132111_1	-7.3	66.9132474351144
340_13132113_1	-7.3	27.5662586204479
340_13132121_1	-7	60.139836118186
340_13211121_1	-5.7	37.8997856976602
340_13211123_2	-7.5	68.176688789956
340_13211212_3	-7.1	55.8957135888637
340_13211221_1	-7.4	77.477581825021
340_13212113_2	-6.5	54.3162425960097
340_13221221_2	-6	45.1545823605583
340_13222111_1	-7.4	78.8509334449782
340_13222112_2	-6.1	82.7885411451644
340_13222122_2	-6.7	41.0684336653344
340_13222123_2	-7.5	84.2016150449066
340_13231111_1	-7	26.7742312578726
340_13231113_1	-7	59.2523457824167
340_13231121_2	-6.7	93.8897615433694
340_13231212_3	-7.2	56.1226907934256
340_13231221_2	-7.3	98.0959390093991
340_13231222_3	-5.9	99.0317654772187
340_13232111_1	-6.7	89.9798123883817
340_13232122_2	-7	54.3774957910685
340_13311111_1	-7.5	55.0718907927979
340_13311121_1	-6.1	88.8320645253939
340_13311122_3	-6.1	95.1546730246841
340_13311211_2	-7.2	50.5055342629009
340_13311212_1	-7.1	40.3840530925054
340_13311221_1	-5.6	81.887576088341
340_13311222_1	-7.1	69.1908223623089
340_13311223_3	-6.8	99.2783560130599
340_13312111_1	-7.1	88.177130298965
340_13312112_1	-6.3	58.57536921923
340_13312121_1	-7	38.2693338049729
340_13312123_1	-6.8	86.583599604266
340_13321111_1	-6.9	59.7807506064752
340_13321112_1	-7.4	75.8313808569857
340_13321211_1	-7.2	86.3414567074577
340_13321213_2	-6.9	77.0913498593018
340_13322113_1	-7.4	35.1330950043783
340_13322122_1	-6.1	94.859444404844
340_13322123_3	-7.4	75.3356978899981
340_13331113_2	-7.2	87.9659872422099
340_13331121_2	-6.7	84.7327684808461
340_13331213_3	-6	80.621892825959
340_13331221_1	-5.7	69.1207988167552
340_13332123_3	-7.5	85.1971623607234
340_21111113_1	-12.1	14.9079420311302
340_21111122_1	-11.6	20.9600838629858
340_21111123_1	-12	52.1250807901739
340_21111212_2	-14.4	12.6125604249635
340_21111222_1	-11.9	41.5495515821818
340_21112121_3	-11.7	42.6886479680266
340_21112122_1	-12.2	24.994387482992
340_21121222_2	-15.2	20.6535951533183
340_21122111_2	-15.4	27.8204543418529
340_21131111_1	-12.8	24.8806464845254
340_21131113_3	-12.2	35.6772747382961
340_21131121_1	-12.1	63.6992966609501
340_21131211_1	-14.8	34.4143120490598
340_21131213_2	-12.8	16.0453438772446
340_21132113_3	-12.1	14.0405312607446
340_21212113_2	-13.4	5.42459271710675
340_21212121_2	-12.7	17.6280344793929
340_21221122_2	-15	19.2180745077502
340_21231212_2	-11.7	24.3452142503814
340_21311113_1	-13.2	16.2482294750897
340_21311121_2	-12.1	39.2275472028143
340_21311122_2	-12.7	11.6495458021443
340_21311211_3	-16	12.2196310438749
340_21312122_1	-11.6	17.1699215509942
340_21321221_3	-12.9	13.8059697801857
340_21321222_3	-11.6	18.0133076369646
340_21331111_2	-12.6	20.878179249896
340_21331112_1	-13	23.4476423376966
340_21332121_2	-12.8	13.9001398230795
340_22112113_2	-10.4	61.4720538344255
340_22131122_2	-8.4	68.3720386851688
340_22131221_2	-7.9	61.2484855220822
340_22132123_2	-10.1	42.6528637293965
340_22311122_2	-7.8	72.3957179773814
340_22311221_2	-8.4	54.727029380461
340_22312122_2	-8.4	40.2708803677662
340_22321222_2	-9.4	49.3327048070475
340_22331112_2	-8.4	52.11666445446
340_22331122_2	-8.2	46.3392752566401
340_22331221_2	-9.3	56.9845510277873
340_22332122_3	-9.3	12.7419171965784
340_23111111_2	-6.4	49.3554395674952
340_23112112_1	-6.6	51.5261284008792
340_23131213_1	-7.3	45.2693021971867
340_23131221_2	-6.4	42.4368917812265
340_23231113_3	-5.2	94.5499012045853
340_23232122_2	-6.2	92.1761589714954
340_23311111_1	-7.4	61.6412155254786
340_23312123_1	-6.8	44.2374669285145
340_23331223_2	-7	88.5959916313873
340_23332121_2	-6.7	73.6153365992862
340_31111113_2	-12.8	21.1573954918889
340_31111122_1	-11.7	65.7584924677074
340_31111123_1	-13.6	25.9556060986869
340_31111223_2	-12.5	13.4721541789615
340_31112121_1	-11.9	44.7430156600391
340_31112123_1	-12	36.5333853104661
340_31121121_3	-16	36.1138014711363
340_31121123_1	-13.4	21.8120070353227
340_31121212_2	-12	15.0262121482696
340_31121223_1	-12.4	9.72127411269606
340_31122112_3	-12.4	31.8835681316172
340_31131112_1	-15.7	20.36598396218
340_31131113_1	-12	62.0823128181015
340_31131121_3	-15.2	13.7447586879533
340_31131122_2	-13.9	24.7081845377001
340_31131123_1	-11.8	7.77763538006567
340_31131221_1	-11.6	65.9604141797874
340_31131222_1	-12.1	19.820378509607
340_31132111_3	-12.9	68.5489158379587
340_31132112_2	-13.5	41.7818655785634
340_31212122_2	-11.6	18.1285845001591
340_31221112_1	-12.2	78.2310895579424
340_31221221_2	-12.8	14.0268268180461
340_31222113_3	-12.1	76.7177140937108
340_31231112_2	-13.8	3.8943428970346
340_31231122_2	-12	58.4575856721133
340_31231223_2	-13.4	50.0113764572283
340_31232122_1	-11.7	46.3303107351097
340_31311111_1	-15.8	25.0552571530394
340_31311112_3	-11.6	9.34288004406754
340_31312111_2	-12	NA
340_31312122_1	-13.4	14.7550802528654
340_31312123_2	-11.6	74.6256818350878
340_31321111_2	-15.8	33.1390785635993
340_31321122_2	-12.7	32.2881250358239
340_31331122_1	-11.6	17.3058716350555
340_31331222_2	-11.8	11.5558457001696
340_31332122_2	-12.4	17.0942032792718
340_32111121_1	-9.3	71.8804656958209
340_32112121_3	-11.1	10.0749647682378
340_32121111_2	-9.5	6.13645310505579
340_32121122_1	-11.5	57.7509410323225
340_32121213_1	-9.7	31.62323636251
340_32122113_3	-7.6	16.6073180658814
340_32131113_2	-11	50.5995984413306
340_32131123_1	-7.6	48.2042268112395
340_32131221_2	-8.2	29.0317752845232
340_32131223_2	-8.1	34.7303206854357
340_32132111_3	-9.6	41.7909982716573
340_32132112_1	-10.4	44.2782280054386
340_32132122_2	-11	61.1823703514321
340_32211221_2	-10.3	92.1448380061521
340_32211223_1	-7.7	13.6101201696344
340_32311113_1	-10	16.4858853246962
340_32311213_1	-10.7	15.5491476445319
340_32311223_1	-10.2	67.3734707008311
340_32312121_1	-7.9	27.6406338104624
340_32321122_2	-8.2	37.7800354352748
340_32322113_3	-8.2	34.0065401450594
340_33111123_1	-7.5	54.3240669257971
340_33111212_1	-7.4	51.8267355541708
340_33111223_1	-6.5	54.3725902725266
340_33112112_1	-7.3	59.515675938185
340_33112122_2	-6.8	56.5915867170165
340_33121111_2	-7.1	10.1225404139034
340_33121123_1	-6.4	50.5056426640864
340_33121222_1	-5.1	99.2700316031585
340_33131112_1	-6.9	71.4714314828554
340_33131113_2	-6.7	60.8252073304625
340_33131212_1	-6.5	84.5317442644885
340_33132112_1	-7.2	49.888293626833
340_33132122_3	-5.6	53.3158400101437
340_33211112_2	-7.3	70.1975201847545
340_33211223_1	-6.2	86.4309606797807
340_33221123_1	-6.5	98.1039809870047
340_33222111_3	-6.4	61.2339499664498
340_33231211_2	-7.1	90.207421243961
340_33231213_3	-6.4	50.586532218113
340_33311121_2	-6.9	99.171424603712
340_33311222_1	-7.3	91.0852545822485
340_33312111_1	-7.4	37.4985096050656
340_33312121_1	-6.5	85.3040357801586
340_33322121_1	-6.2	96.2237537655671
340_33331111_3	-6	56.345517805931
340_33331211_2	-6.8	74.3819803941144
343_11111111_1	-12.8	17.4257140322499
343_11111112_1	-12.6	77.8881133339638
343_11111113_1	-11.9	71.6562177020255
343_11111122_1	-12	27.2504800253801
343_11111123_1	-13.2	34.7644641606115
343_11111211_1	-13.8	48.091886250947
343_11111212_1	-13.4	34.3356209563707
343_11112113_1	-12.2	24.7430906386105
343_11112121_1	-13.7	74.8588798609152
343_11112122_1	-12.1	77.6166330566905
343_11112123_1	-13.2	24.2115538992864
343_11121112_1	-11.9	48.3280047925887
343_11121113_3	-12	29.3382433549582
343_11121121_1	-12.8	36.3065379655236
343_11121122_2	-17.7	12.9748782192433
343_11121221_1	-11.6	54.2647331428951
343_11121223_1	-11.7	42.9801029337269
343_11122111_1	-11.6	30.7985163526855
343_11122112_2	-12.4	46.0671694347913
343_11122122_2	-13.3	58.2946956484809
343_11131121_1	-12.4	10.3933355737599
343_11131123_1	-13.4	7.7990148253444
343_11132111_2	-12.1	31.4217363458466
343_11132113_2	-14.6	3.53643305881406
343_11132123_2	-14.4	8.25525275689863
343_11211111_1	-12.6	61.3638001876645
343_11211121_1	-12.8	69.3801420401933
343_11211122_1	-11.7	67.5346866065888
343_11211123_1	-12.8	13.0294016548867
343_11211212_1	-11.6	81.6034996009811
343_11211213_1	-12	60.1263553637032
343_11211222_1	-14.8	26.5420709256769
343_11211223_1	-13.6	13.7546601926965
343_11212113_1	-11.8	88.6516809799107
343_11212121_1	-11.6	30.0464394555136
343_11212122_1	-11.9	46.3435255630747
343_11212123_2	-12.7	75.1271261546867
343_11221112_1	-11.6	8.86932653781762
343_11221121_2	-12.3	73.0121605517236
343_11221122_2	-12.2	88.2296444001166
343_11222121_1	-12.2	62.1772746964907
343_11222123_2	-13.1	70.1541209748519
343_11231123_1	-12.8	26.4230251142533
343_11231223_1	-13	7.65910491413269
343_11232112_2	-12.4	53.8785098325919
343_11232121_1	-11.6	52.9121045278052
343_11232123_2	-11.8	52.4546030189574
343_11311113_2	-14.2	15.7355573230243
343_11311121_1	-11.6	61.4204723910422
343_11311211_1	-11.6	63.9789774369408
343_11311212_2	-11.6	59.3478191529419
343_11312113_1	-12.4	23.7961503377892
343_11312121_1	-13	38.8928268569125
343_11312122_1	-13	24.1685128469909
343_11321113_1	-15.4	26.7394141394873
343_11321211_2	-12.3	41.9333259515266
343_11321212_3	-11.6	73.789144730864
343_11321223_1	-14.1	10.6984590442158
343_11322111_1	-11.8	38.7885106237079
343_11322121_2	-12.4	18.3039226838716
343_11331122_3	-11.9	85.3701722630889
343_11331123_1	-15	8.55825176416829
343_11331222_1	-13.4	30.6769927663603
343_11332122_1	-13.7	51.9118091204522
343_12111112_1	-8	94.1608744854273
343_12111122_3	-9.8	88.0440643703917
343_12121223_3	-8.8	77.5347972435476
343_12122111_2	-10.1	68.3744817684027
343_12122112_2	-9.1	24.9355161685481
343_12122122_2	-10.6	17.8892041759624
343_12131112_2	-9	20.75472386831
343_12131121_2	-8.7	56.0614483411051
343_12131211_2	-8.3	77.4796432155042
343_12132121_2	-9.3	55.9202705977408
343_12132122_2	-7.9	61.6503369146637
343_12211111_1	-11.1	81.2153561209287
343_12211121_1	-9.5	74.3904461512738
343_12222111_1	-10.3	44.6291417544201
343_12311213_1	-8.9	69.8120958573736
343_12312122_1	-8.3	54.1710049597511
343_12321121_1	-8.8	76.1796163251712
343_12321123_1	-9.5	94.2040119480343
343_12321211_2	-8.4	78.4043272217664
343_12322111_3	-7.9	80.9113873799441
343_12322121_3	-11	76.7390661043729
343_12322123_2	-7.6	82.6465661444188
343_12331223_2	-8.7	81.7983977299673
343_12332111_1	-8.3	71.7766995472778
343_13111111_1	-7.2	35.8887845921949
343_13111121_2	-7.4	19.836664357698
343_13111123_2	-6.9	81.0156257207216
343_13111221_2	-7.5	78.4043967796528
343_13111223_2	-6.5	98.6171648414517
343_13112111_1	-7.3	71.8794158626817
343_13121111_2	-7.4	68.4211103182919
343_13121122_2	-6.2	45.4194067869373
343_13122111_1	-7.3	39.9171224276027
343_13122123_2	-5.9	94.0461547037147
343_13131113_1	-6.4	26.9775302549155
343_13131121_2	-7	20.5517949201577
343_13131123_2	-7.2	82.7811386817231
343_13131213_1	-6.5	45.5208015309721
343_13131223_2	-7.5	21.4089089157783
343_13211121_1	-6.7	88.4371646935814
343_13211222_1	-7.5	87.8265320773096
343_13232111_2	-6.7	49.2762124017911
343_13312112_2	-6.3	NA
343_13312121_2	-5.8	82.2318430763688
343_13321121_3	-7	85.4550299266813
343_13321222_2	-6.6	89.1564133569535
343_13322111_2	-7	97.6603961839105
343_13322112_2	-4.8	40.3341870760487
343_13331113_1	-7.2	87.9133591036372
343_13331211_1	-6.4	88.7125509710871
343_21111111_3	-12.5	21.5702750651918
343_21111122_2	-13.3	18.7202735014334
343_21111221_1	-13.1	74.2175350418372
343_21111223_2	-11.7	35.9602313228573
343_21112113_2	-15.7	14.2517878106737
343_21122122_3	-11.9	77.6258480104486
343_21131123_3	-11.9	47.5105536071828
343_21131221_1	-13.6	52.0673125434545
343_21132123_1	-12.1	NA
343_21211123_1	-14.7	19.289643936545
343_21211223_1	-13.2	17.0802688370015
343_21212111_2	-12.6	79.3239289422168
343_21231123_1	-12.2	60.3823491796038
343_21232123_1	-13.2	30.482341941824
343_21311123_3	-12.4	28.648693509126
343_21311211_2	-12	20.2517783410084
343_21312121_2	-15.4	59.9875085076379
343_21322113_3	-11.8	45.5094455722187
343_21331123_2	-11.6	32.3999681231768
343_21331221_2	-12.4	17.1901346115957
343_21332112_3	-12.8	45.1962848973957
343_21332121_3	-12.5	49.934997727867
343_21332123_1	-12.9	16.0639848595747
343_22111221_3	-11.4	79.659298427599
343_22111223_2	-8.8	70.8757577437933
343_22112122_2	-9.1	98.9105063954543
343_22121121_3	-7.9	62.0314464458537
343_22122111_2	-9.4	26.6657797918293
343_22212122_2	-9.5	77.1014038666467
343_22231113_2	-7.7	25.4051562789136
343_22232111_2	-10.3	42.4543774863733
343_22311213_2	-8.6	64.4164488280188
343_22311223_3	-7.7	80.2609832718281
343_22321213_2	-9.2	79.222904922514
343_22331123_2	-11	63.8067190211178
343_22331222_3	-8.3	73.8320422254638
343_23111123_2	-7.4	78.3319751620485
343_23111213_1	-7.3	76.7631052938956
343_23111221_2	-7.3	87.25078446458
343_23111223_2	-7.5	95.1301719329556
343_23112113_3	-7.5	23.7408648684611
343_23112123_3	-7.1	43.2524362571667
343_23121122_2	-6.9	93.8443187443381
343_23121211_2	-6.6	18.4970821073837
343_23131121_1	-7	10.6940707146987
343_23132123_2	-6.4	72.4397044230328
343_23212113_2	-7	NA
343_23231213_2	-6.9	49.807495546768
343_23311111_2	-7	85.0853573663821
343_23311112_3	-6.5	77.0584552921019
343_23311213_2	-6.8	96.3205592770625
343_23321213_3	-7.5	72.3761250251929
343_23331113_2	-7.5	70.8009840879619
343_23331123_1	-6.8	75.36358412484
343_23332121_2	-6.9	90.554317886481
343_31111121_1	-11.7	34.0922620051185
343_31111123_2	-13	10.5317703809491
343_31111212_2	-13.3	17.7918343634652
343_31111213_1	-13	21.7864904173563
343_31111223_1	-13.7	9.77075610083593
343_31121121_1	-11.9	15.4243035412629
343_31121122_1	-12.4	64.1026370147049
343_31122121_2	-11.7	11.1422144717321
343_31131121_1	-11.6	39.6625732885993
343_31131212_2	-12.2	23.8442845047194
343_31131221_1	-12	74.9904922271479
343_31131222_1	-11.6	NA
343_31132111_2	-14	37.5438676345421
343_31132112_1	-11.8	15.4451011578586
343_31132121_3	-11.6	39.1546129857403
343_31221223_3	-12.9	71.7444786087042
343_31231121_1	-13.7	16.010740119214
343_31311211_1	-12.1	56.3078177898077
343_31332121_1	-12.1	59.5947445416628
343_32111212_1	-7.8	7.90175127986222
343_32111213_2	-9.2	40.3226521546892
343_32111222_1	-9.1	81.730712957491
343_32111223_1	-7.8	79.8297103965154
343_32131121_1	-9.3	36.2602134525396
343_32131212_1	-10.3	24.4747469377655
343_32131222_1	-8	87.9204571819646
343_32132121_2	-8.4	28.0299094299806
343_32132122_2	-10.2	44.6682510924467
343_32311113_2	-11.2	20.6828900162175
343_32311213_2	-8	76.1282980572294
343_32311221_2	-8.1	79.9495393184356
343_32312121_1	-8.4	83.0544251932868
343_32312122_2	-9.2	100
343_32322113_2	-9.4	49.95629847243
343_32331122_2	-8.9	28.8200718529311
343_33111111_1	-7.4	48.5174791384534
343_33111121_2	-7.2	76.3128033914975
343_33112111_2	-7.1	68.4025628508743
343_33112112_1	-7.4	27.1997302930409
343_33112113_1	-6.9	94.212434420457
343_33112123_1	-7.3	72.5810599379724
343_33121113_1	-7.1	68.8847922459649
343_33121123_2	-7.2	57.6717194546919
343_33121223_1	-6.4	NA
343_33122111_2	-7.5	55.9385799983899
343_33122112_2	-7.1	47.8963680764118
343_33131111_2	-6.6	69.2080854771358
343_33131122_2	-7	21.2931692883726
343_33132111_1	-7.3	50.3701956344117
343_33132113_1	-6.8	21.7468294181895
343_33211213_1	-5.3	92.7293092064762
343_33212123_3	-6.3	88.5452239155335
343_33231211_2	-7.4	82.3291649438585
343_33231221_2	-7.5	32.852698153217
343_33231223_1	-7.1	65.8635377392053
343_33232111_3	-7.4	84.9152057479897
343_33232121_3	-7.4	24.4164727139941
343_33311113_1	-7.5	87.122190154934
343_33311211_2	-7	84.8172239232678
343_33311212_1	-6.9	69.5763537461056
343_33311222_2	-5.2	91.6469524089194
343_33312113_1	-6.2	88.2037306682171
343_33331113_3	-6.6	86.9463365092612
343_33331213_1	-7.3	52.5500661473645
343_33331222_2	-6.6	88.2987621007235
344_11111111_1	-13.5	10.4461089412738
344_11111112_1	-13.3	15.91812138347
344_11111113_1	-15	22.0350966907784
344_11111121_1	-11.8	2.42204531721819
344_11111123_1	-12.3	5.29459354563833
344_11111213_1	-14.5	10.767125958481
344_11111221_1	-11.7	41.4541999788422
344_11112112_2	-11.7	14.9977436645781
344_11112121_1	-11.7	49.7260210651532
344_11112123_1	-11.6	13.6455286777361
344_11121213_1	-14.1	15.4900452168294
344_11121221_3	-11.7	6.54207958212458
344_11121222_1	-12.2	13.6540133568142
344_11122111_2	-12.1	46.2521129240216
344_11122112_2	-13	28.8849075231123
344_11122113_1	-12	82.7251433119529
344_11131112_2	-18	10.6767328377154
344_11131113_1	-13.2	1.33221122828269
344_11131121_1	-11.7	44.5833771059233
344_11131122_1	-11.7	34.6988721370008
344_11131123_1	-14.1	11.1067626310086
344_11131211_1	-12.5	6.48735191593277
344_11131212_2	-14.3	21.5216912041685
344_11131222_1	-16.5	14.0445077614576
344_11132111_3	-12.3	25.9198567412923
344_11132121_1	-13.4	6.2193491318123
344_11132122_1	-13	13.3122143692285
344_11211111_1	-13.3	52.8303903802029
344_11211121_2	-12.3	14.5126820517049
344_11211123_1	-11.9	32.5388217067854
344_11211221_3	-12.9	13.7412218742483
344_11231121_1	-12.3	12.2587878136351
344_11231123_2	-12.1	10.4395523974958
344_11231211_2	-11.6	31.9552244107733
344_11231212_1	-12.3	83.7140764820885
344_11231222_3	-11.9	13.0868895019996
344_11231223_2	-11.7	71.0038341063267
344_11232123_3	-12.2	4.44351651366715
344_11311121_1	-11.8	6.78065560885427
344_11311122_1	-11.8	4.16801664708288
344_11311123_1	-12.1	11.0089311873121
344_11311211_1	-11.7	5.6627734195286
344_11311222_1	-11.8	4.05557315122871
344_11311223_1	-11.8	9.77641703255242
344_11312112_1	-11.7	54.3594059475745
344_11312121_1	-12.5	5.43945818374958
344_11312123_1	-13.1	16.3189426811671
344_11321213_2	-11.8	9.92917220176536
344_11322112_3	-12	12.455621509183
344_11322113_1	-11.7	6.5821931838283
344_11322123_2	-11.7	7.77790523623131
344_11331111_1	-11.7	3.38862523272574
344_11331212_2	-12	10.9137665295915
344_11331213_2	-13.5	12.7736472812719
344_11331221_1	-12.2	12.2028994304805
344_11332111_2	-12.4	4.7499584409247
344_11332123_2	-14.1	2.04515866785695
344_12111123_3	-9.5	90.3701956017022
344_12111223_1	-10	23.3726579524173
344_12112112_2	-10.3	42.3560405945355
344_12112123_2	-9.2	71.3349934230714
344_12122111_1	-7.7	37.5372837404454
344_12122123_2	-9.3	88.6855823170488
344_12131111_2	-10.4	35.0584153468776
344_12131122_1	-9.1	66.0894309019281
344_12131123_1	-7.8	79.376982196181
344_12132121_1	-11	65.9104272462815
344_12211223_1	-8	89.6012519462224
344_12212121_2	-8.2	43.385893237665
344_12221113_2	-9.2	66.2625627928176
344_12221221_2	-8.6	37.0110265293962
344_12222123_3	-9.9	74.0907749771371
344_12231211_3	-10.7	22.2726812982944
344_12311122_1	-9.1	25.3292294160235
344_12311212_3	-9.1	84.5488142981381
344_12311213_1	-10.4	77.9954382368709
344_12311222_2	-9.2	35.228972658847
344_12312111_1	-8.9	57.8463552840309
344_12312112_2	-7.7	71.9880882345015
344_12321111_3	-8.8	39.9548030055034
344_12321122_2	-8.8	85.2356285194055
344_12321123_2	-9.5	93.7537006166417
344_12321221_3	-8.8	40.6658067277842
344_12322111_2	-7.8	43.0828758628674
344_12322112_1	-11.5	8.56972254306123
344_12322121_1	-7.8	86.8680274691983
344_12331121_1	-10.2	9.04433666350153
344_12331211_3	-10.8	71.4327307518861
344_12331212_2	-10.1	47.0953948643297
344_12331223_2	-8.9	34.0072816006074
344_12332111_2	-10.4	39.5671808437726
344_12332122_2	-9.2	32.56571297941
344_13111112_3	-6.1	69.3670387297979
344_13111113_2	-6	81.3494047532408
344_13111121_1	-6.7	51.0762600552032
344_13111213_1	-7.3	82.1533251249019
344_13111223_1	-7.4	60.0750023007219
344_13112111_2	-7.3	46.9950612193079
344_13112121_3	-6.9	33.6837481259244
344_13112123_3	-7.5	88.7506398253096
344_13121221_2	-6.6	54.0400227728795
344_13122113_2	-7.1	30.5847911711824
344_13122123_2	-4.5	91.4552949978339
344_13131111_1	-7.5	1
344_13131112_2	-7.4	76.8755659593185
344_13131113_1	-7.2	60.8805030503471
344_13131122_2	-6.7	19.5756764893084
344_13131123_1	-6.8	76.9353927262448
344_13131213_3	-6	54.5257067937207
344_13132113_1	-7.3	16.2518922555236
344_13132121_1	-5.9	25.4178939776182
344_13132122_1	-6	45.149686967036
